No.,Time,Length
50549,1080.694388,175
50550,1080.694622,301
50551,1080.694626,117
50554,1080.758506,161
50555,1080.758516,307
50558,1080.82468,335
50562,1080.893442,333
50563,1080.909441,117
50567,1080.96459,342
50570,1081.024605,341
50575,1081.08862,341
50578,1081.104581,117
50581,1081.158529,336
50584,1081.224655,322
50588,1081.288502,314
50589,1081.293714,68
50591,1081.311484,117
50593,1081.353701,301
50595,1081.418437,296
50597,1081.488723,291
50600,1081.531511,117
50601,1081.55141,272
50603,1081.618597,284
50606,1081.684556,272
50609,1081.744455,117
50610,1081.748367,278
50613,1081.818516,301
50615,1081.884526,300
50617,1081.948748,298
50618,1081.978505,117
50619,1082.013571,291
50620,1082.07843,361
50622,1082.148508,351
50623,1082.185385,117
50624,1082.211479,278
50625,1082.28449,281
50626,1082.34446,270
50628,1082.389631,117
50630,1082.411525,270
50631,1082.439515,68
50634,1082.478574,289
50637,1082.54479,308
50641,1082.611531,117
50642,1082.611541,295
50644,1082.673528,299
50648,1082.746705,302
50651,1082.804962,298
50652,1082.831582,117
50654,1082.8734,291
50656,1082.949873,264
50658,1083.004528,265
50659,1083.044583,117
50660,1083.069129,260
50661,1083.138689,249
50662,1083.204585,249
50664,1083.24934,117
50665,1083.275174,237
50666,1083.339816,241
50667,1083.398646,239
50671,1083.451513,117
50675,1083.464824,273
50676,1083.532039,275
50677,1083.59863,292
50680,1083.664506,299
50681,1083.684679,117
50684,1083.728571,359
50687,1083.798817,135
50688,1083.79883,366
50692,1083.864577,169
50693,1083.864586,352
50694,1083.864955,117
50697,1083.928556,185
50698,1083.928569,342
50702,1083.993699,136
50703,1083.99371,349
50708,1084.058798,179
50709,1084.058806,317
50712,1084.104665,117
50716,1084.125002,228
50717,1084.12501,301
50724,1084.191439,263
50725,1084.191454,289
50731,1084.258537,256
50732,1084.258545,290
50734,1084.291649,117
50736,1084.324517,244
50737,1084.324527,284
50742,1084.391507,229
50743,1084.391515,287
50749,1084.459642,232
50750,1084.459659,289
50754,1084.498529,117
50758,1084.525084,261
50759,1084.525094,287
50761,1084.588457,279
50762,1084.588466,286
50766,1084.65869,282
50767,1084.658698,294
50769,1084.704554,117
50770,1084.718438,284
50771,1084.718447,309
50773,1084.789557,283
50774,1084.789566,309
50776,1084.851772,149
50777,1084.851782,282
50778,1084.851783,306
50782,1084.904609,117
50783,1084.920505,155
50784,1084.920515,290
50785,1084.920517,308
50786,1084.984898,148
50787,1084.98491,305
50788,1084.984911,295
50792,1085.051508,305
50793,1085.051519,319
50795,1085.09914,117
50796,1085.11877,305
50797,1085.118779,309
50798,1085.18447,260
50799,1085.18448,323
50800,1085.248796,225
50801,1085.248807,340
50804,1085.314188,221
50805,1085.325408,326
50806,1085.325418,117
50809,1085.384579,213
50810,1085.384589,335
50813,1085.448805,201
50814,1085.448815,346
50817,1085.484476,68
50822,1085.511521,229
50823,1085.511531,310
50825,1085.528378,117
50827,1085.578667,230
50828,1085.578676,309
50832,1085.644736,227
50833,1085.644745,295
50838,1085.708461,239
50839,1085.708469,277
50841,1085.744427,117
50844,1085.778391,225
50845,1085.778399,296
50849,1085.844494,247
50850,1085.844503,284
50853,1085.909206,217
50854,1085.909228,293
50857,1085.964534,117
50859,1085.973386,170
50860,1085.973394,314
50863,1086.044791,197
50864,1086.044802,300
50868,1086.104838,162
50869,1086.104848,315
50873,1086.164789,117
50875,1086.173446,285
50878,1086.238491,285
50881,1086.304463,288
50885,1086.36843,117
50886,1086.368441,298
50890,1086.438452,263
50894,1086.504463,265
50899,1086.568884,262
50900,1086.572529,117
50903,1086.633474,274
50906,1086.698433,271
50911,1086.764455,269
50912,1086.784813,117
50918,1086.831594,278
50925,1086.898504,283
50930,1086.964482,271
50932,1086.98895,117
50935,1087.029003,283
50938,1087.098818,285
50945,1087.164484,296
50948,1087.198739,117
50949,1087.229279,289
50953,1087.293624,281
50958,1087.366026,273
50961,1087.404916,117
50962,1087.428355,302
50969,1087.493361,287
50972,1087.564595,305
50973,1087.564604,197
50978,1087.624484,117
50979,1087.624493,318
50982,1087.688528,326
50987,1087.76473,324
50990,1087.824533,117
50991,1087.824543,156
50992,1087.824544,303
50995,1087.888649,189
50996,1087.888665,318
51000,1087.95411,215
51001,1087.954119,295
51004,1088.024623,184
51005,1088.024635,304
51008,1088.048616,117
51010,1088.089651,171
51011,1088.08996,330
51017,1088.153608,161
51018,1088.153609,315
51023,1088.224605,326
51025,1088.244472,117
51028,1088.28444,318
51032,1088.351414,324
51036,1088.424815,305
51039,1088.46465,117
51040,1088.484655,307
51042,1088.531528,68
51044,1088.548577,305
51046,1088.613927,342
51049,1088.659019,117
51051,1088.684547,341
51054,1088.748555,339
51055,1088.811716,328
51057,1088.884456,328
51058,1088.888435,117
51060,1088.944418,324
51061,1089.011621,327
51063,1089.079757,351
51064,1089.09889,117
51065,1089.144626,356
51067,1089.20856,295
51070,1089.273544,296
51071,1089.284583,117
51072,1089.349618,300
51073,1089.408417,303
51075,1089.471432,296
51076,1089.52449,117
51077,1089.538636,292
51078,1089.604993,291
51079,1089.669077,338
51081,1089.711457,117
51082,1089.73411,343
51083,1089.804551,155
51084,1089.804564,321
51085,1089.868653,148
51086,1089.868664,320
51088,1089.924514,117
51089,1089.93338,339
51090,1090.004716,338
51091,1090.068641,338
51096,1090.131417,117
51097,1090.131427,329
51098,1090.19911,327
51099,1090.269522,330
51101,1090.328558,331
51102,1090.344511,117
51103,1090.398669,351
51105,1090.464618,313
51108,1090.535376,330
51109,1090.549695,117
51110,1090.593851,330
51111,1090.669589,334
51113,1090.732129,334
51114,1090.759596,117
51115,1090.79433,167
51116,1090.794341,293
51117,1090.869664,145
51118,1090.869708,316
51120,1090.92462,153
51121,1090.924632,311
51122,1090.974679,117
51123,1090.995054,144
51124,1090.999488,322
51125,1091.059545,172
51126,1091.059556,315
51127,1091.124605,195
51128,1091.124616,332
51130,1091.184546,117
51131,1091.189697,212
51132,1091.189709,323
51133,1091.253527,238
51134,1091.253538,288
51136,1091.31939,209
51137,1091.319401,301
51139,1091.344556,68
51140,1091.384803,117
51141,1091.384813,198
51142,1091.384815,297
51144,1091.45187,175
51145,1091.451878,306
51149,1091.51857,154
51150,1091.518579,320
51152,1091.584995,68
51153,1091.585013,168
51154,1091.585015,308
51157,1091.608516,117
51159,1091.654509,331
51162,1091.718612,334
51166,1091.784549,327
51167,1091.809015,117
51168,1091.848497,340
51170,1091.913482,265
51172,1091.990226,266
51173,1092.029634,117
51174,1092.049457,276
51175,1092.111447,265
51179,1092.18459,251
51181,1092.231448,117
51182,1092.249452,235
51183,1092.311438,228
51186,1092.384509,222
51189,1092.449856,228
51190,1092.459535,117
51192,1092.51463,237
51193,1092.573601,237
51195,1092.651498,249
51196,1092.658698,117
51197,1092.708515,243
51198,1092.771407,237
51200,1092.83847,227
51201,1092.86454,117
51203,1092.905132,217
51205,1092.97151,223
51207,1093.039043,230
51209,1093.084602,117
51210,1093.111569,276
51213,1093.174451,299
51215,1093.233785,300
51216,1093.278886,117
51218,1093.304013,323
51221,1093.374545,328
51224,1093.431484,326
51231,1093.484576,117
51233,1093.498605,334
51236,1093.564572,341
51239,1093.62909,343
51242,1093.684729,117
51243,1093.698384,291
51245,1093.764558,288
51246,1093.768831,197
51248,1093.82847,287
51251,1093.898423,289
51252,1093.908456,117
51253,1093.944613,68
51254,1093.964506,348
51255,1094.024804,338
51257,1094.09145,324
51258,1094.111704,117
51259,1094.158583,299
51261,1094.229545,288
51264,1094.291699,278
51266,1094.33133,117
51267,1094.358592,294
51268,1094.424542,291
51270,1094.488543,286
51273,1094.531471,117
51274,1094.553492,293
51276,1094.618889,315
51278,1094.685248,329
51281,1094.751627,117
51282,1094.751638,354
51284,1094.819839,361
51287,1094.884634,143
51288,1094.884659,343
51292,1094.951554,167
51293,1094.951564,338
51295,1094.978647,117
51297,1095.020084,146
51298,1095.020094,356
51301,1095.084508,189
51302,1095.084519,322
51306,1095.148569,165
51307,1095.148579,343
51309,1095.184758,117
51311,1095.213544,350
51314,1095.285135,341
51318,1095.348456,341
51319,1095.388655,117
51322,1095.419658,341
51325,1095.478521,348
51326,1095.544529,151
51327,1095.544539,335
51329,1095.591459,117
51330,1095.611659,350
51332,1095.684494,269
51333,1095.744599,276
51335,1095.814928,253
51336,1095.829627,117
51337,1095.874104,269
51339,1095.939058,262
51342,1096.00843,280
51343,1096.02862,117
51344,1096.072702,151
51345,1096.072713,345
51349,1096.138478,142
51350,1096.13848,354
51355,1096.210063,127
51356,1096.210073,355
51357,1096.244585,117
51358,1096.271685,151
51359,1096.271696,351
51360,1096.338845,142
51361,1096.338856,349
51363,1096.404783,164
51364,1096.404795,328
51366,1096.44517,117
51369,1096.468984,347
51372,1096.53934,157
51373,1096.539351,346
51375,1096.604605,365
51380,1096.659414,117
51381,1096.66844,160
51382,1096.66845,355
51385,1096.731463,140
51386,1096.731474,376
51388,1096.749523,229
51389,1096.804785,188
51390,1096.804795,354
51395,1096.864833,311
51396,1096.864842,117
51401,1096.934628,191
51402,1096.939451,324
51404,1096.944653,68
51406,1096.971442,189
51410,1097.004691,195
51411,1097.004701,314
51416,1097.064671,217
51417,1097.06468,307
51418,1097.089517,117
51420,1097.128572,293
51424,1097.194088,280
51429,1097.269466,276
51431,1097.299445,117
51433,1097.328422,263
51437,1097.391386,240
51443,1097.464928,239
51445,1097.50466,117
51447,1097.529943,158
51448,1097.535183,324
51452,1097.5917,173
51453,1097.59171,300
51457,1097.669542,334
51460,1097.704532,117
51462,1097.729573,332
51465,1097.791587,313
51468,1097.853422,321
51472,1097.911664,117
51473,1097.925755,319
51477,1097.988422,144
51478,1097.98843,312
51482,1098.051472,322
51486,1098.118607,159
51487,1098.118615,315
51488,1098.124931,117
51492,1098.185045,143
51493,1098.185054,324
51496,1098.251531,162
51497,1098.251541,321
51500,1098.318661,291
51501,1098.330496,117
51502,1098.390154,290
51504,1098.456633,289
51508,1098.513961,286
51509,1098.531533,117
51510,1098.589589,269
51513,1098.648995,261
51516,1098.720997,273
51517,1098.744509,117
51518,1098.778708,278
51519,1098.844516,282
51520,1098.911533,277
51522,1098.953611,117
51523,1098.97886,335
51524,1099.044719,343
51526,1099.108484,358
51529,1099.158431,117
51533,1099.173381,144
51534,1099.17339,355
51537,1099.244977,155
51538,1099.244985,352
51540,1099.305014,151
51541,1099.308396,347
51545,1099.369552,117
51546,1099.371874,155
51547,1099.371881,358
51552,1099.439104,137
51553,1099.439112,366
51556,1099.504772,167
51557,1099.504782,352
51560,1099.57511,200
51561,1099.575129,326
51563,1099.584886,117
51564,1099.638719,164
51565,1099.638728,346
51566,1099.704791,167
51567,1099.7048,330
51569,1099.76842,335
51571,1099.798489,117
51572,1099.833561,327
51574,1099.904514,237
51580,1099.968368,230
51581,1099.993844,117
51582,1100.029501,68
51583,1100.031323,232
51585,1100.098898,284
51589,1100.164478,284
51591,1100.204776,117
51592,1100.22913,301
51593,1100.298424,310
51594,1100.36444,315
51597,1100.428815,324
51598,1100.43159,117
51603,1100.498673,333
51605,1100.559064,326
51607,1100.628489,152
51608,1100.628498,341
51610,1100.649607,117
51611,1100.691563,176
51612,1100.691574,348
51613,1100.758587,159
51614,1100.758598,379
51616,1100.824945,145
51617,1100.824953,360
51620,1100.864885,117
51622,1100.891399,160
51623,1100.891408,363
51625,1100.964591,188
51626,1100.964599,345
51628,1101.029502,220
51629,1101.02951,332
51630,1101.07153,117
51631,1101.088526,253
51632,1101.088543,329
51634,1101.158533,268
51635,1101.158542,310
51637,1101.224473,249
51638,1101.224482,328
51641,1101.271476,117
51642,1101.284821,295
51643,1101.284831,296
51646,1101.353466,249
51647,1101.353476,335
51650,1101.418515,281
51651,1101.418524,315
51653,1101.484919,283
51654,1101.484929,319
51656,1101.497338,117
51657,1101.559394,292
51658,1101.559402,301
51659,1101.624465,265
51660,1101.624474,327
51662,1101.689708,273
51663,1101.68972,317
51664,1101.724366,117
51665,1101.748435,311
51666,1101.748445,305
51671,1101.813535,315
51672,1101.813544,283
51679,1101.889613,297
51680,1101.914188,300
51681,1101.924638,117
51682,1101.954685,285
51683,1101.954696,312
51684,1102.024631,270
51685,1102.024643,328
51688,1102.084541,252
51689,1102.08455,325
51691,1102.129702,117
51692,1102.150303,243
51693,1102.150311,327
51696,1102.211567,276
51697,1102.211576,322
51698,1102.284629,280
51699,1102.284638,326
51701,1102.354547,117
51702,1102.354555,279
51704,1102.419776,269
51707,1102.479479,277
51712,1102.549568,263
51713,1102.551301,117
51715,1102.614653,276
51719,1102.678955,273
51723,1102.738607,150
51724,1102.738631,330
51726,1102.764773,117
51728,1102.804479,164
51729,1102.804487,323
51733,1102.871414,344
51737,1102.938579,155
51738,1102.938589,326
51741,1102.974917,117
51744,1103.004619,175
51745,1103.004628,338
51749,1103.074562,176
51750,1103.074571,330
51751,1103.084625,68
51756,1103.139529,175
51757,1103.139537,331
51758,1103.184749,117
51759,1103.209981,231
51760,1103.20999,320
51761,1103.268545,263
51762,1103.268557,306
51764,1103.33345,239
51765,1103.333459,331
51770,1103.384784,117
51772,1103.39847,226
51773,1103.39848,332
51780,1103.464538,165
51781,1103.464545,353
51786,1103.531397,166
51787,1103.531406,349
51792,1103.599324,187
51793,1103.599334,310
51794,1103.609442,117
51796,1103.664464,346
51800,1103.728429,156
51801,1103.728439,314
51805,1103.804542,339
51807,1103.824529,117
51810,1103.864656,165
51811,1103.864665,334
51815,1103.928443,328
51819,1103.991505,312
51822,1104.044615,117
51824,1104.064732,316
51827,1104.129487,318
51835,1104.194869,203
51836,1104.194878,308
51842,1104.25449,117
51843,1104.259592,176
51844,1104.264553,334
51847,1104.324537,183
51848,1104.324545,299
51849,1104.388539,159
51850,1104.388548,320
51854,1104.453673,143
51855,1104.453683,322
51858,1104.469428,117
51860,1104.524514,128
51861,1104.524522,337
51862,1104.588545,143
51863,1104.588558,343
51865,1104.659557,288
51866,1104.684785,117
51867,1104.724731,286
51868,1104.789664,297
51870,1104.858463,306
51871,1104.891428,117
51872,1104.918515,308
51873,1104.984596,318
51875,1105.056966,177
51876,1105.056975,351
51878,1105.109489,117
51879,1105.118365,159
51880,1105.118374,349
51884,1105.184435,145
51885,1105.184444,349
51886,1105.254468,166
51887,1105.254477,341
51889,1105.313847,152
51890,1105.313857,347
51891,1105.330851,117
51893,1105.385808,166
51894,1105.385818,332
51896,1105.444485,160
51897,1105.444495,334
51902,1105.511372,166
51903,1105.511381,328
51904,1105.538414,117
51905,1105.578593,342
51906,1105.644448,344
51908,1105.708439,340
51909,1105.751394,117
51911,1105.773809,334
51912,1105.849455,327
51913,1105.904742,333
51915,1105.973853,345
51917,1105.984745,117
51919,1106.038449,158
51920,1106.038459,347
51923,1106.109576,175
51924,1106.109586,352
51927,1106.139577,68
51930,1106.168926,182
51931,1106.168936,368
51932,1106.18966,117
51935,1106.238721,229
51936,1106.238731,342
51939,1106.304564,249
51940,1106.304575,344
51944,1106.37465,304
51945,1106.37466,308
51946,1106.378966,117
51951,1106.440442,315
51952,1106.440452,308
51958,1106.504781,291
51959,1106.504791,331
51963,1106.568598,296
51964,1106.568608,314
51969,1106.684577,117
51970,1106.684586,269
51971,1106.684588,336
